Record Length,Analog:100000
+9.3858500000E-03,+4.999995E-03
+9.3859000000E-03,+6.666660E-03
+9.3859500000E-03,+6.666660E-03
+9.3860000000E-03,+8.333325E-03
+9.3860500000E-03,+6.666660E-03
+9.3861000000E-03,+3.333330E-03
+9.3861500000E-03,+3.333330E-03
+9.3862000000E-03,+6.666660E-03
+9.3862500000E-03,+6.666660E-03
+9.3863000000E-03,+6.666660E-03
+9.3863500000E-03,+6.666660E-03
+9.3864000000E-03,+4.999995E-03
+9.3864500000E-03,+3.333330E-03
+9.3865000000E-03,+4.999995E-03
+9.3865500000E-03,+6.666660E-03
+9.3866000000E-03,+6.666660E-03
+9.3866500000E-03,+3.333330E-03
+9.3867000000E-03,+6.666660E-03
+9.3867500000E-03,+4.999995E-03
+9.3868000000E-03,+3.333330E-03
+9.3868500000E-03,+4.999995E-03
+9.3869000000E-03,+3.333330E-03
+9.3869500000E-03,+4.999995E-03
+9.3870000000E-03,+4.999995E-03
+9.3870500000E-03,+3.333330E-03
+9.3871000000E-03,+3.333330E-03
+9.3871500000E-03,+3.333330E-03
+9.3872000000E-03,+4.999995E-03
+9.3872500000E-03,+6.666660E-03
+9.3873000000E-03,+6.666660E-03
+9.3873500000E-03,+4.999995E-03
+9.3874000000E-03,+6.666660E-03
+9.3874500000E-03,+3.333330E-03
+9.3875000000E-03,+6.666660E-03
+9.3875500000E-03,+4.999995E-03
+9.3876000000E-03,+6.666660E-03
+9.3876500000E-03,+6.666660E-03
+9.3877000000E-03,+3.333330E-03
+9.3877500000E-03,+6.666660E-03
+9.3878000000E-03,+3.333330E-03
+9.3878500000E-03,+4.999995E-03
+9.3879000000E-03,+6.666660E-03
+9.3879500000E-03,+3.333330E-03
+9.3880000000E-03,+3.333330E-03
+9.3880500000E-03,+6.666660E-03
+9.3881000000E-03,+6.666660E-03
+9.3881500000E-03,+3.333330E-03
+9.3882000000E-03,+6.666660E-03
+9.3882500000E-03,+3.333330E-03
+9.3883000000E-03,+4.999995E-03
+9.3883500000E-03,+6.666660E-03
+9.3884000000E-03,+3.333330E-03
+9.3884500000E-03,+3.333330E-03
+9.3885000000E-03,+3.333330E-03
+9.3885500000E-03,+3.333330E-03
+9.3886000000E-03,+8.333325E-03
+9.3886500000E-03,+4.999995E-03
+9.3887000000E-03,+3.333330E-03
+9.3887500000E-03,+4.999995E-03
+9.3888000000E-03,+3.333330E-03
+9.3888500000E-03,+3.333330E-03
+9.3889000000E-03,+3.333330E-03
+9.3889500000E-03,+6.666660E-03
+9.3890000000E-03,+4.999995E-03
+9.3890500000E-03,+4.999995E-03
+9.3891000000E-03,+3.333330E-03
+9.3891500000E-03,+3.333330E-03
+9.3892000000E-03,+3.333330E-03
+9.3892500000E-03,+3.333330E-03
+9.3893000000E-03,+3.333330E-03
+9.3893500000E-03,+3.333330E-03
+9.3894000000E-03,+3.333330E-03
+9.3894500000E-03,+4.999995E-03
+9.3895000000E-03,+4.999995E-03
+9.3895500000E-03,+3.333330E-03
+9.3896000000E-03,+4.999995E-03
+9.3896500000E-03,+3.333330E-03
+9.3897000000E-03,+3.333330E-03
+9.3897500000E-03,+4.999995E-03
+9.3898000000E-03,+3.333330E-03
+9.3898500000E-03,+3.333330E-03
+9.3899000000E-03,+6.666660E-03
+9.3899500000E-03,+3.333330E-03
+9.3900000000E-03,+3.333330E-03
+9.3900500000E-03,+6.666660E-03
+9.3901000000E-03,+3.333330E-03
+9.3901500000E-03,+3.333330E-03
+9.3902000000E-03,+3.333330E-03
+9.3902500000E-03,+6.666660E-03
+9.3903000000E-03,+4.999995E-03
+9.3903500000E-03,+6.666660E-03
+9.3904000000E-03,+3.333330E-03
+9.3904500000E-03,+3.333330E-03
+9.3905000000E-03,+6.666660E-03
+9.3905500000E-03,+4.999995E-03
+9.3906000000E-03,+3.333330E-03
+9.3906500000E-03,+3.333330E-03
+9.3907000000E-03,+3.333330E-03
+9.3907500000E-03,+4.999995E-03
+9.3908000000E-03,+3.333330E-03
+9.3908500000E-03,+4.999995E-03
+9.3909000000E-03,+3.333330E-03
+9.3909500000E-03,+3.333330E-03
+9.3910000000E-03,+3.333330E-03
+9.3910500000E-03,+6.666660E-03
+9.3911000000E-03,+3.333330E-03
+9.3911500000E-03,+3.333330E-03
+9.3912000000E-03,+3.333330E-03
+9.3912500000E-03,+6.666660E-03
+9.3913000000E-03,+3.333330E-03
+9.3913500000E-03,+3.333330E-03
+9.3914000000E-03,+6.666660E-03
+9.3914500000E-03,+3.333330E-03
+9.3915000000E-03,+6.666660E-03
+9.3915500000E-03,+4.999995E-03
+9.3916000000E-03,+4.999995E-03
+9.3916500000E-03,+3.333330E-03
+9.3917000000E-03,+4.999995E-03
+9.3917500000E-03,+6.666660E-03
+9.3918000000E-03,+3.333330E-03
+9.3918500000E-03,+3.333330E-03
+9.3919000000E-03,+6.666660E-03
+9.3919500000E-03,+4.999995E-03
+9.3920000000E-03,+6.666660E-03
+9.3920500000E-03,+6.666660E-03
+9.3921000000E-03,+4.999995E-03
+9.3921500000E-03,+3.333330E-03
+9.3922000000E-03,+3.333330E-03
+9.3922500000E-03,+3.333330E-03
+9.3923000000E-03,+6.666660E-03
+9.3923500000E-03,+4.999995E-03
+9.3924000000E-03,+6.666660E-03
+9.3924500000E-03,+3.333330E-03
+9.3925000000E-03,+6.666660E-03
+9.3925500000E-03,+4.999995E-03
+9.3926000000E-03,+6.666660E-03
+9.3926500000E-03,+6.666660E-03
+9.3927000000E-03,+6.666660E-03
+9.3927500000E-03,+3.333330E-03
+9.3928000000E-03,+3.333330E-03
+9.3928500000E-03,+3.333330E-03
+9.3929000000E-03,+3.333330E-03
+9.3929500000E-03,+3.333330E-03
+9.3930000000E-03,+4.999995E-03
+9.3930500000E-03,+6.666660E-03
+9.3931000000E-03,+6.666660E-03
+9.3931500000E-03,+1.000001E-02
+9.3932000000E-03,+3.333330E-03
+9.3932500000E-03,+4.999995E-03
+9.3933000000E-03,+4.999995E-03
+9.3933500000E-03,+4.999995E-03
+9.3934000000E-03,+6.666660E-03
+9.3934500000E-03,+6.666660E-03
+9.3935000000E-03,+6.666660E-03
+9.3935500000E-03,+3.333330E-03
+9.3936000000E-03,+4.999995E-03
+9.3936500000E-03,+6.666660E-03
+9.3937000000E-03,+4.999995E-03
+9.3937500000E-03,+3.333330E-03
+9.3938000000E-03,+4.999995E-03
+9.3938500000E-03,+6.666660E-03
+9.3939000000E-03,+3.333330E-03
+9.3939500000E-03,+3.333330E-03
+9.3940000000E-03,+6.666660E-03
+9.3940500000E-03,+4.999995E-03
+9.3941000000E-03,+4.999995E-03
+9.3941500000E-03,+3.333330E-03
+9.3942000000E-03,+3.333330E-03
+9.3942500000E-03,+3.333330E-03
+9.3943000000E-03,+6.666660E-03
+9.3943500000E-03,+3.333330E-03
+9.3944000000E-03,+6.666660E-03
+9.3944500000E-03,+6.666660E-03
+9.3945000000E-03,+6.666660E-03
+9.3945500000E-03,+4.999995E-03
+9.3946000000E-03,+4.999995E-03
+9.3946500000E-03,+4.999995E-03
+9.3947000000E-03,+6.666660E-03
+9.3947500000E-03,+6.666660E-03
+9.3948000000E-03,+4.999995E-03
+9.3948500000E-03,+3.333330E-03
+9.3949000000E-03,+6.666660E-03
+9.3949500000E-03,+6.666660E-03
+9.3950000000E-03,+6.666660E-03
+9.3950500000E-03,+3.333330E-03
+9.3951000000E-03,+4.999995E-03
+9.3951500000E-03,+3.333330E-03
+9.3952000000E-03,+3.333330E-03
+9.3952500000E-03,+4.999995E-03
+9.3953000000E-03,+3.333330E-03
+9.3953500000E-03,+6.666660E-03
+9.3954000000E-03,+3.333330E-03
+9.3954500000E-03,+4.999995E-03
+9.3955000000E-03,+6.666660E-03
+9.3955500000E-03,+4.999995E-03
+9.3956000000E-03,+6.666660E-03
+9.3956500000E-03,+4.999995E-03
+9.3957000000E-03,+3.333330E-03
+9.3957500000E-03,+6.666660E-03
+9.3958000000E-03,+6.666660E-03
+9.3958500000E-03,+6.666660E-03
+9.3959000000E-03,+4.999995E-03
+9.3959500000E-03,+6.666660E-03
+9.3960000000E-03,+4.999995E-03
+9.3960500000E-03,+4.999995E-03
+9.3961000000E-03,+6.666660E-03
+9.3961500000E-03,+4.999995E-03
+9.3962000000E-03,+4.999995E-03
+9.3962500000E-03,+6.666660E-03
+9.3963000000E-03,+4.999995E-03
+9.3963500000E-03,+6.666660E-03
+9.3964000000E-03,+6.666660E-03
+9.3964500000E-03,+6.666660E-03
+9.3965000000E-03,+6.666660E-03
+9.3965500000E-03,+4.999995E-03
+9.3966000000E-03,+4.999995E-03
+9.3966500000E-03,+6.666660E-03
+9.3967000000E-03,+6.666660E-03
+9.3967500000E-03,+6.666660E-03
+9.3968000000E-03,+6.666660E-03
+9.3968500000E-03,+4.999995E-03
+9.3969000000E-03,+6.666660E-03
+9.3969500000E-03,+3.333330E-03
+9.3970000000E-03,+6.666660E-03
+9.3970500000E-03,+4.999995E-03
+9.3971000000E-03,+6.666660E-03
+9.3971500000E-03,+6.666660E-03
+9.3972000000E-03,+3.333330E-03
+9.3972500000E-03,+4.999995E-03
+9.3973000000E-03,+8.333325E-03
+9.3973500000E-03,+4.999995E-03
+9.3974000000E-03,+6.666660E-03
+9.3974500000E-03,+3.333330E-03
+9.3975000000E-03,+4.999995E-03
+9.3975500000E-03,+3.333330E-03
+9.3976000000E-03,+6.666660E-03
+9.3976500000E-03,+6.666660E-03
+9.3977000000E-03,+6.666660E-03
+9.3977500000E-03,+6.666660E-03
+9.3978000000E-03,+3.333330E-03
+9.3978500000E-03,+4.999995E-03
+9.3979000000E-03,+6.666660E-03
+9.3979500000E-03,+6.666660E-03
+9.3980000000E-03,+6.666660E-03
+9.3980500000E-03,+4.999995E-03
+9.3981000000E-03,+6.666660E-03
+9.3981500000E-03,+4.999995E-03
+9.3982000000E-03,+4.999995E-03
+9.3982500000E-03,+3.333330E-03
+9.3983000000E-03,+6.666660E-03
+9.3983500000E-03,+6.666660E-03
+9.3984000000E-03,+3.333330E-03
+9.3984500000E-03,+4.999995E-03
+9.3985000000E-03,+3.333330E-03
+9.3985500000E-03,+4.999995E-03
+9.3986000000E-03,+6.666660E-03
+9.3986500000E-03,+3.333330E-03
+9.3987000000E-03,+6.666660E-03
+9.3987500000E-03,+3.333330E-03
+9.3988000000E-03,+6.666660E-03
+9.3988500000E-03,+6.666660E-03
+9.3989000000E-03,+6.666660E-03
+9.3989500000E-03,+6.666660E-03
+9.3990000000E-03,+3.333330E-03
+9.3990500000E-03,+3.333330E-03
+9.3991000000E-03,+3.333330E-03
+9.3991500000E-03,+6.666660E-03
+9.3992000000E-03,+3.333330E-03
+9.3992500000E-03,+4.999995E-03
+9.3993000000E-03,+4.999995E-03
+9.3993500000E-03,+4.999995E-03
+9.3994000000E-03,+4.999995E-03
+9.3994500000E-03,+6.666660E-03
+9.3995000000E-03,+4.999995E-03
+9.3995500000E-03,+6.666660E-03
+9.3996000000E-03,+3.333330E-03
+9.3996500000E-03,+4.999995E-03
+9.3997000000E-03,+6.666660E-03
+9.3997500000E-03,+4.999995E-03
+9.3998000000E-03,+3.333330E-03
+9.3998500000E-03,+6.666660E-03
+9.3999000000E-03,+3.333330E-03
+9.3999500000E-03,+4.999995E-03
+9.4000000000E-03,+3.333330E-03
+9.4000500000E-03,+4.999995E-03
+9.4001000000E-03,+3.333330E-03
+9.4001500000E-03,+6.666660E-03
+9.4002000000E-03,+6.666660E-03
+9.4002500000E-03,+6.666660E-03
+9.4003000000E-03,+6.666660E-03
+9.4003500000E-03,+6.666660E-03
+9.4004000000E-03,+4.999995E-03
+9.4004500000E-03,+6.666660E-03
+9.4005000000E-03,+4.999995E-03
+9.4005500000E-03,+6.666660E-03
+9.4006000000E-03,+4.999995E-03
+9.4006500000E-03,+3.333330E-03
+9.4007000000E-03,+3.333330E-03
+9.4007500000E-03,+6.666660E-03
+9.4008000000E-03,+3.333330E-03
+9.4008500000E-03,+6.666660E-03
+9.4009000000E-03,+6.666660E-03
+9.4009500000E-03,+6.666660E-03
+9.4010000000E-03,+3.333330E-03
+9.4010500000E-03,+6.666660E-03
+9.4011000000E-03,+4.999995E-03
+9.4011500000E-03,+3.333330E-03
+9.4012000000E-03,+6.666660E-03
+9.4012500000E-03,+6.666660E-03
+9.4013000000E-03,+6.666660E-03
+9.4013500000E-03,+4.999995E-03
+9.4014000000E-03,+6.666660E-03
+9.4014500000E-03,+4.999995E-03
+9.4015000000E-03,+6.666660E-03
+9.4015500000E-03,+8.333325E-03
+9.4016000000E-03,+6.666660E-03
+9.4016500000E-03,+6.666660E-03
+9.4017000000E-03,+3.333330E-03
+9.4017500000E-03,+6.666660E-03
+9.4018000000E-03,+6.666660E-03
+9.4018500000E-03,+6.666660E-03
+9.4019000000E-03,+6.666660E-03
+9.4019500000E-03,+6.666660E-03
+9.4020000000E-03,+6.666660E-03
+9.4020500000E-03,+3.333330E-03
+9.4021000000E-03,+6.666660E-03
+9.4021500000E-03,+6.666660E-03
+9.4022000000E-03,+4.999995E-03
+9.4022500000E-03,+4.999995E-03
+9.4023000000E-03,+4.999995E-03
+9.4023500000E-03,+6.666660E-03
+9.4024000000E-03,+6.666660E-03
+9.4024500000E-03,+4.999995E-03
+9.4025000000E-03,+6.666660E-03
+9.4025500000E-03,+6.666660E-03
+9.4026000000E-03,+3.333330E-03
+9.4026500000E-03,+4.999995E-03
+9.4027000000E-03,+4.999995E-03
+9.4027500000E-03,+6.666660E-03
+9.4028000000E-03,+6.666660E-03
+9.4028500000E-03,+4.999995E-03
+9.4029000000E-03,+8.333325E-03
+9.4029500000E-03,+3.333330E-03
+9.4030000000E-03,+3.333330E-03
+9.4030500000E-03,+6.666660E-03
+9.4031000000E-03,+4.999995E-03
+9.4031500000E-03,+6.666660E-03
+9.4032000000E-03,+3.333330E-03
+9.4032500000E-03,+4.999995E-03
+9.4033000000E-03,+6.666660E-03
+9.4033500000E-03,+6.666660E-03
+9.4034000000E-03,+6.666660E-03
+9.4034500000E-03,+6.666660E-03
+9.4035000000E-03,+4.999995E-03
+9.4035500000E-03,+6.666660E-03
+9.4036000000E-03,+8.333325E-03
+9.4036500000E-03,+6.666660E-03
+9.4037000000E-03,+6.666660E-03
+9.4037500000E-03,+4.999995E-03
+9.4038000000E-03,+6.666660E-03
+9.4038500000E-03,+6.666660E-03
+9.4039000000E-03,+6.666660E-03
+9.4039500000E-03,+4.999995E-03
+9.4040000000E-03,+3.333330E-03
+9.4040500000E-03,+4.999995E-03
+9.4041000000E-03,+4.999995E-03
+9.4041500000E-03,+6.666660E-03
+9.4042000000E-03,+4.999995E-03
+9.4042500000E-03,+4.999995E-03
+9.4043000000E-03,+3.333330E-03
+9.4043500000E-03,+6.666660E-03
+9.4044000000E-03,+4.999995E-03
+9.4044500000E-03,+4.999995E-03
+9.4045000000E-03,+4.999995E-03
+9.4045500000E-03,+3.333330E-03
+9.4046000000E-03,+4.999995E-03
+9.4046500000E-03,+8.333325E-03
+9.4047000000E-03,+6.666660E-03
+9.4047500000E-03,+6.666660E-03
+9.4048000000E-03,+6.666660E-03
+9.4048500000E-03,+4.999995E-03
+9.4049000000E-03,+3.333330E-03
+9.4049500000E-03,+6.666660E-03
+9.4050000000E-03,+6.666660E-03
+9.4050500000E-03,+6.666660E-03
+9.4051000000E-03,+4.999995E-03
+9.4051500000E-03,+3.333330E-03
+9.4052000000E-03,+4.999995E-03
+9.4052500000E-03,+4.999995E-03
+9.4053000000E-03,+4.999995E-03
+9.4053500000E-03,+6.666660E-03
+9.4054000000E-03,+3.333330E-03
+9.4054500000E-03,+6.666660E-03
+9.4055000000E-03,+6.666660E-03
+9.4055500000E-03,+6.666660E-03
+9.4056000000E-03,+4.999995E-03
+9.4056500000E-03,+4.999995E-03
+9.4057000000E-03,+4.999995E-03
+9.4057500000E-03,+6.666660E-03
+9.4058000000E-03,+4.999995E-03
+9.4058500000E-03,+4.999995E-03
+9.4059000000E-03,+6.666660E-03
+9.4059500000E-03,+6.666660E-03
+9.4060000000E-03,+6.666660E-03
+9.4060500000E-03,+3.333330E-03
+9.4061000000E-03,+6.666660E-03
+9.4061500000E-03,+6.666660E-03
+9.4062000000E-03,+6.666660E-03
+9.4062500000E-03,+6.666660E-03
+9.4063000000E-03,+4.999995E-03
+9.4063500000E-03,+4.999995E-03
+9.4064000000E-03,+6.666660E-03
+9.4064500000E-03,+6.666660E-03
+9.4065000000E-03,+6.666660E-03
+9.4065500000E-03,+4.999995E-03
+9.4066000000E-03,+3.333330E-03
+9.4066500000E-03,+6.666660E-03
+9.4067000000E-03,+6.666660E-03
+9.4067500000E-03,+6.666660E-03
+9.4068000000E-03,+4.999995E-03
+9.4068500000E-03,+6.666660E-03
+9.4069000000E-03,+4.999995E-03
+9.4069500000E-03,+4.999995E-03
+9.4070000000E-03,+6.666660E-03
+9.4070500000E-03,+6.666660E-03
+9.4071000000E-03,+4.999995E-03
+9.4071500000E-03,+6.666660E-03
+9.4072000000E-03,+3.333330E-03
+9.4072500000E-03,+6.666660E-03
+9.4073000000E-03,+6.666660E-03
+9.4073500000E-03,+3.333330E-03
+9.4074000000E-03,+6.666660E-03
+9.4074500000E-03,+6.666660E-03
+9.4075000000E-03,+6.666660E-03
+9.4075500000E-03,+4.999995E-03
+9.4076000000E-03,+4.999995E-03
+9.4076500000E-03,+6.666660E-03
+9.4077000000E-03,+3.333330E-03
+9.4077500000E-03,+6.666660E-03
+9.4078000000E-03,+6.666660E-03
+9.4078500000E-03,+4.999995E-03
+9.4079000000E-03,+6.666660E-03
+9.4079500000E-03,+6.666660E-03
+9.4080000000E-03,+4.999995E-03
+9.4080500000E-03,+6.666660E-03
+9.4081000000E-03,+6.666660E-03
+9.4081500000E-03,+6.666660E-03
+9.4082000000E-03,+6.666660E-03
+9.4082500000E-03,+4.999995E-03
+9.4083000000E-03,+3.333330E-03
+9.4083500000E-03,+3.333330E-03
+9.4084000000E-03,+6.666660E-03
+9.4084500000E-03,+4.999995E-03
+9.4085000000E-03,+4.999995E-03
+9.4085500000E-03,+6.666660E-03
+9.4086000000E-03,+4.999995E-03
+9.4086500000E-03,+4.999995E-03
+9.4087000000E-03,+6.666660E-03
+9.4087500000E-03,+6.666660E-03
+9.4088000000E-03,+4.999995E-03
+9.4088500000E-03,+4.999995E-03
+9.4089000000E-03,+3.333330E-03
+9.4089500000E-03,+4.999995E-03
+9.4090000000E-03,+4.999995E-03
+9.4090500000E-03,+6.666660E-03
+9.4091000000E-03,+4.999995E-03
+9.4091500000E-03,+4.999995E-03
+9.4092000000E-03,+4.999995E-03
+9.4092500000E-03,+4.999995E-03
+9.4093000000E-03,+6.666660E-03
+9.4093500000E-03,+6.666660E-03
+9.4094000000E-03,+6.666660E-03
+9.4094500000E-03,+6.666660E-03
+9.4095000000E-03,+6.666660E-03
+9.4095500000E-03,+6.666660E-03
+9.4096000000E-03,+4.999995E-03
+9.4096500000E-03,+4.999995E-03
+9.4097000000E-03,+4.999995E-03
+9.4097500000E-03,+4.999995E-03
+9.4098000000E-03,+6.666660E-03
+9.4098500000E-03,+4.999995E-03
+9.4099000000E-03,+4.999995E-03
+9.4099500000E-03,+6.666660E-03
+9.4100000000E-03,+6.666660E-03
+9.4100500000E-03,+4.999995E-03
+9.4101000000E-03,+3.333330E-03
+9.4101500000E-03,+3.333330E-03
+9.4102000000E-03,+6.666660E-03
+9.4102500000E-03,+6.666660E-03
+9.4103000000E-03,+3.333330E-03
+9.4103500000E-03,+6.666660E-03
+9.4104000000E-03,+6.666660E-03
+9.4104500000E-03,+3.333330E-03
+9.4105000000E-03,+6.666660E-03
+9.4105500000E-03,+4.999995E-03
+9.4106000000E-03,+3.333330E-03
+9.4106500000E-03,+6.666660E-03
+9.4107000000E-03,+4.999995E-03
+9.4107500000E-03,+6.666660E-03
+9.4108000000E-03,+6.666660E-03
+9.4108500000E-03,+6.666660E-03
+9.4109000000E-03,+4.999995E-03
+9.4109500000E-03,+4.999995E-03
+9.4110000000E-03,+4.999995E-03
+9.4110500000E-03,+3.333330E-03
+9.4111000000E-03,+6.666660E-03
+9.4111500000E-03,+6.666660E-03
+9.4112000000E-03,+6.666660E-03
+9.4112500000E-03,+6.666660E-03
+9.4113000000E-03,+4.999995E-03
+9.4113500000E-03,+6.666660E-03
+9.4114000000E-03,+6.666660E-03
+9.4114500000E-03,+6.666660E-03
+9.4115000000E-03,+4.999995E-03
+9.4115500000E-03,+4.999995E-03
+9.4116000000E-03,+4.999995E-03
+9.4116500000E-03,+4.999995E-03
+9.4117000000E-03,+3.333330E-03
+9.4117500000E-03,+3.333330E-03
+9.4118000000E-03,+6.666660E-03
+9.4118500000E-03,+6.666660E-03
+9.4119000000E-03,+3.333330E-03
+9.4119500000E-03,+6.666660E-03
+9.4120000000E-03,+6.666660E-03
+9.4120500000E-03,+3.333330E-03
+9.4121000000E-03,+4.999995E-03
+9.4121500000E-03,+6.666660E-03
+9.4122000000E-03,+3.333330E-03
+9.4122500000E-03,+6.666660E-03
+9.4123000000E-03,+6.666660E-03
+9.4123500000E-03,+4.999995E-03
+9.4124000000E-03,+3.333330E-03
+9.4124500000E-03,+3.333330E-03
+9.4125000000E-03,+4.999995E-03
+9.4125500000E-03,+6.666660E-03
+9.4126000000E-03,+3.333330E-03
+9.4126500000E-03,+3.333330E-03
+9.4127000000E-03,+4.999995E-03
+9.4127500000E-03,+6.666660E-03
+9.4128000000E-03,+4.999995E-03
+9.4128500000E-03,+6.666660E-03
+9.4129000000E-03,+6.666660E-03
+9.4129500000E-03,+4.999995E-03
+9.4130000000E-03,+4.999995E-03
+9.4130500000E-03,+6.666660E-03
+9.4131000000E-03,+6.666660E-03
+9.4131500000E-03,+6.666660E-03
+9.4132000000E-03,+1.000001E-02
+9.4132500000E-03,+6.666660E-03
+9.4133000000E-03,+6.666660E-03
+9.4133500000E-03,+4.999995E-03
+9.4134000000E-03,+3.333330E-03
+9.4134500000E-03,+6.666660E-03
+9.4135000000E-03,+6.666660E-03
+9.4135500000E-03,+6.666660E-03
+9.4136000000E-03,+6.666660E-03
+9.4136500000E-03,+4.999995E-03
+9.4137000000E-03,+3.333330E-03
+9.4137500000E-03,+3.333330E-03
+9.4138000000E-03,+4.999995E-03
+9.4138500000E-03,+4.999995E-03
+9.4139000000E-03,+8.333325E-03
+9.4139500000E-03,+6.666660E-03
+9.4140000000E-03,+4.999995E-03
+9.4140500000E-03,+3.333330E-03
+9.4141000000E-03,+3.333330E-03
+9.4141500000E-03,+3.333330E-03
+9.4142000000E-03,+4.999995E-03
+9.4142500000E-03,+6.666660E-03
+9.4143000000E-03,+6.666660E-03
+9.4143500000E-03,+6.666660E-03
+9.4144000000E-03,+6.666660E-03
+9.4144500000E-03,+6.666660E-03
+9.4145000000E-03,+4.999995E-03
+9.4145500000E-03,+4.999995E-03
+9.4146000000E-03,+4.999995E-03
+9.4146500000E-03,+3.333330E-03
+9.4147000000E-03,+4.999995E-03
+9.4147500000E-03,+8.333325E-03
+9.4148000000E-03,+6.666660E-03
+9.4148500000E-03,+6.666660E-03
+9.4149000000E-03,+4.999995E-03
+9.4149500000E-03,+4.999995E-03
+9.4150000000E-03,+4.999995E-03
+9.4150500000E-03,+6.666660E-03
+9.4151000000E-03,+6.666660E-03
+9.4151500000E-03,+3.333330E-03
+9.4152000000E-03,+6.666660E-03
+9.4152500000E-03,+4.999995E-03
+9.4153000000E-03,+3.333330E-03
+9.4153500000E-03,+3.333330E-03
+9.4154000000E-03,+3.333330E-03
+9.4154500000E-03,+4.999995E-03
+9.4155000000E-03,+6.666660E-03
+9.4155500000E-03,+6.666660E-03
+9.4156000000E-03,+4.999995E-03
+9.4156500000E-03,+1.000001E-02
+9.4157000000E-03,+3.333330E-03
+9.4157500000E-03,+3.333330E-03
+9.4158000000E-03,+6.666660E-03
+9.4158500000E-03,+3.333330E-03
+9.4159000000E-03,+6.666660E-03
+9.4159500000E-03,+3.333330E-03
+9.4160000000E-03,+3.333330E-03
+9.4160500000E-03,+3.333330E-03
+9.4161000000E-03,+6.666660E-03
+9.4161500000E-03,+8.333325E-03
+9.4162000000E-03,+3.333330E-03
+9.4162500000E-03,+6.666660E-03
+9.4163000000E-03,+6.666660E-03
+9.4163500000E-03,+6.666660E-03
+9.4164000000E-03,+1.000001E-02
+9.4164500000E-03,+6.666660E-03
+9.4165000000E-03,+3.333330E-03
+9.4165500000E-03,+6.666660E-03
+9.4166000000E-03,+6.666660E-03
+9.4166500000E-03,+6.666660E-03
+9.4167000000E-03,+3.333330E-03
+9.4167500000E-03,+3.333330E-03
+9.4168000000E-03,+8.333325E-03
+9.4168500000E-03,+6.666660E-03
+9.4169000000E-03,+4.999995E-03
+9.4169500000E-03,+6.666660E-03
+9.4170000000E-03,+4.999995E-03
+9.4170500000E-03,+4.999995E-03
+9.4171000000E-03,+6.666660E-03
+9.4171500000E-03,+4.999995E-03
+9.4172000000E-03,+4.999995E-03
+9.4172500000E-03,+6.666660E-03
+9.4173000000E-03,+3.333330E-03
+9.4173500000E-03,+6.666660E-03
+9.4174000000E-03,+6.666660E-03
+9.4174500000E-03,+3.333330E-03
+9.4175000000E-03,+6.666660E-03
+9.4175500000E-03,+4.999995E-03
+9.4176000000E-03,+4.999995E-03
+9.4176500000E-03,+8.333325E-03
+9.4177000000E-03,+4.999995E-03
+9.4177500000E-03,+4.999995E-03
+9.4178000000E-03,+6.666660E-03
+9.4178500000E-03,+3.333330E-03
+9.4179000000E-03,+4.999995E-03
+9.4179500000E-03,+3.333330E-03
+9.4180000000E-03,+4.999995E-03
+9.4180500000E-03,+4.999995E-03
+9.4181000000E-03,+4.999995E-03
+9.4181500000E-03,+8.333325E-03
+9.4182000000E-03,+4.999995E-03
+9.4182500000E-03,+4.999995E-03
+9.4183000000E-03,+3.333330E-03
+9.4183500000E-03,+6.666660E-03
+9.4184000000E-03,+3.333330E-03
+9.4184500000E-03,+3.333330E-03
+9.4185000000E-03,+6.666660E-03
+9.4185500000E-03,+6.666660E-03
+9.4186000000E-03,+6.666660E-03
+9.4186500000E-03,+4.999995E-03
+9.4187000000E-03,+3.333330E-03
+9.4187500000E-03,+3.333330E-03
+9.4188000000E-03,+6.666660E-03
+9.4188500000E-03,+4.999995E-03
+9.4189000000E-03,+3.333330E-03
+9.4189500000E-03,+4.999995E-03
+9.4190000000E-03,+3.333330E-03
+9.4190500000E-03,+3.333330E-03
+9.4191000000E-03,+4.999995E-03
+9.4191500000E-03,+6.666660E-03
+9.4192000000E-03,+6.666660E-03
+9.4192500000E-03,+3.333330E-03
+9.4193000000E-03,+4.999995E-03
+9.4193500000E-03,+3.333330E-03
+9.4194000000E-03,+4.999995E-03
+9.4194500000E-03,+4.999995E-03
+9.4195000000E-03,+3.333330E-03
+9.4195500000E-03,+3.333330E-03
+9.4196000000E-03,+4.999995E-03
+9.4196500000E-03,+6.666660E-03
+9.4197000000E-03,+6.666660E-03
+9.4197500000E-03,+4.999995E-03
+9.4198000000E-03,+6.666660E-03
+9.4198500000E-03,+3.333330E-03
+9.4199000000E-03,+3.333330E-03
+9.4199500000E-03,+3.333330E-03
+9.4200000000E-03,+4.999995E-03
+9.4200500000E-03,+4.999995E-03
+9.4201000000E-03,+4.999995E-03
+9.4201500000E-03,+6.666660E-03
+9.4202000000E-03,+3.333330E-03
+9.4202500000E-03,+6.666660E-03
+9.4203000000E-03,+6.666660E-03
+9.4203500000E-03,+6.666660E-03
+9.4204000000E-03,+6.666660E-03
+9.4204500000E-03,+4.999995E-03
+9.4205000000E-03,+6.666660E-03
+9.4205500000E-03,+3.333330E-03
+9.4206000000E-03,+6.666660E-03
+9.4206500000E-03,+6.666660E-03
+9.4207000000E-03,+3.333330E-03
+9.4207500000E-03,+6.666660E-03
